क्रियाकलापों	k r i y a k a l a p oo n
दद्यात	d a d y aa t 
भेदती	bh ei d t ii
बटुकेश्वर	b a t: u k ei sh v a r 
बरदाश्त	b a r d aa sh t 
घुड़सवार	gh u d s a v aa r 
चम्पारन	ch a m p aa r a n
ब्रह्मों	b r a h m oo n
खरीदते	kh a r ii d t ei
पारंपरिक	p aa r a m p a r i k  
भीषण	bh ii shh a n:
गिरफ्तार	g i r a ph t aa r
गर्म	g a r m a
नजअंदाज	n a j a r a n d aa j
फारस	ph aa r a s 
द्रुओन	d r u oo n
बनाएगी	b a n aa ei g ii
जिन्ना	j i n n aa
कार्यविधि	k aa r y a v i dh i
इन्दिरा	i n d i r aa
काश	k aa sh 
गिरनार	gh i r n aa r 
काल	k aa l
कार	k aa r 
बिजनेस	b i j n ei s
काम	k aa m
नवीनीकृत	n a v ii n ii k r i t 
सत्यवान	s a t y a v aa n
कान	k aa n
बहुत	b a h u t 
कितने	k i t n ei
लाभान्वित	l aa bh aa n v i t 
कौशलपूर्ण	k au sh a l p uu r n:
सीएफएल	s ei ph a r l ei n a
ऐङी	ai d: ii
आधुनिक	aa dh u n i k 
अमानुषी	a m aa n u shh ii
प्रचीन	p r aa ch ii n
विप्रो	v i p r oo
स्वार्थी	s v aa r th ii
संरक्षक	s a n r a k shh a k
युक्ति	y u k t i
कटे	k a t: ei
बिशेष	b i sh ei sh
पोर्ट	p oo r t:
कटी	k a t: ii
कटु	k a t: u
प्रायिकता	p r aa y i k t aa 
पाठ्क्रम	p aa t:h k r a m 
ब्लैक	b l ai k 
उकसाने	u k s aa n ei
अर्घ्य	a r gh y a
गलतफहमियों	g a l a t ph a h m i y oo n
निकास	n i k aa s
व्यक्तित्वों	v y a k t i t v oo n 
हल्की	h a l k ii
वास्ट	v aa s t: 
महिलाओं	m a h i l aa oo n
जानते	j aa n t ei
उमड़	u m a d 
निकाल	n i k aa l
लोकनृत्य	l oo k n rx i t y a 
खींचता	kh ii n ch t aa
जानती	j aa n t ii
पाँचवां	p aa n ch v aa
कर्तव्यनिष्ठ	k a r t a v y a n i sh t:h 
सहजता	s a h a j t aa 
निकाय	n i k aa y 
कचरा	k a ch r aa
स्पीकरों	s p ii k a r oo n 
यहॉं	y a h aa n
इच्छाएं	i ch chh aa ei n
संरक्षण	s a n r a k shh a n:
भौंकने	bh au n k n ei
महारत	m a h aa r a t
मायनों	m aa y a n oo n
एमएचआरडी	ei a m a ch a r aa d ei
अनुरक्षित	a n u r a k shh t i 
अस्पृश्य	a s p a r sh y a 
दांत	d aa n t
लुप्तप्राय	l u p t a p r aa y 
गीतीवली	g ii t ii v l ii
चिढ़ाने	ch i d:h aa n ei
चिडचिड़पन	ch i d ch i d aa p a n
शिविर	sh i v i r
पुर्नस्थापना	p u r a n s th aa p n aa
परिणामस्वरुप	p a r i m aa s a p r n a m u s 
तालाब	t aa l aa b 
मलयजशीतलाम्	m a l y a j sh ii t l aa m
निमंत्रित	n i m a n t r i t 
हिंसात्मक	h i n s aa t m a k 
एलेन	ei l n ei
ज़ामिया	j aa m i y aa
कर्त्तव्य	k a r t t a v y 
धीमीदर	dh ii m ii d a r 
पढ़ना	p a dh a n aa
डिब्बाबंद	d: i b b aa b a n d
तैयीर	t ai y ii r
राधानगर	r aa dh aa n a g a r 
वातावरण	v aa t aa v a r a n:
काला	k aa l aa
प्रजातीय	p r a j aa t i y 
ट्रोट	t: r oo t:
आच्छादनों	aa ch chh aa d a n oo n
खंडहर	kh a n d: h a r 
टहलते	t: a h a l t ei
व्यंजन	v y a n j a n
अपनाता	a p n aa t aa
रंग	r a n g
असली	a s l ii
कथक	k a th a k
अमृत	a m rx i t 
आयताकार	aa y a t aa k aa r 
इफेक्ट	i ph ei k t: 
लाभार्थियों	l aa bh aa r th i y oo n
भूमणडलीय	bh uu m a n d a l ii y a
निकलता	n i k a l t aa
कलंक	k a l a n k
सम्पूर्ण	s a m p uu r n: 
प्रसिद्धिः	p r a s i d dh i
हों	h oo n
अर्नेष्ट	a r n ei sh t 
वाइसराय	v aa i s r aa y 
छूने	chh uu n ei
होई	h oo ii
डॉलफिन	d: aa l ph i n
विविधताओं	v i v i dh t aa oo n
आंदोलन	aa n d oo l a n
चैत्री	ch ai t r ii
पहाड़ों	p a h aa d oo n
ब्रेडलॉफ	b r ei d: l aa ph 
बेचैनी	b ei ch ai n ii
कथा	k a th aa
झूमता	jh uu m t aa 
किफायती	k i ph aa y t ii
उत्प्रेरक	u t p r ei r a k
बेसुध	b ei s u dh 
शीत	sh ii t 
बीटिंग	b ii t: i n g
प्रवृतियों	p r a v rx i t i y oo n
तीसरा	t ii s r aa
होम	h oo m
कथन	k a th a n
घटती	gh a t: t ii
दवाओं	d a v aa oo n
लोमड़ी	l oo m d ii
बचाते	b a ch aa t ei
फतेहपुर	f a t ei h p u r 
बंधने	b a n dh a n ei
आपके	aa p k ei
आपका	aa p k aa 
महाराणा	m a h aa r aa n: aa
सजाए	s a j aa ei
इंटरनेशनल	i n t: a r n ei sh n a l
स्वरूप	s v a r uu p
जलते	j a l t ei
सौगात	s au g aa t 
जाग्रत	j aa g r a t
खोलने	kh oo l n ei
द्वेश	d v ei sh 
रीतियों	r ii t i y oo n
जरुरत	j a r uu r a t
जिनसे	j i n s ei
भ्रष्टाचार	bh rx i shh t: aa ch aa r 
अनुपयुक्त	a n u p y u k t 
कार्बन्स	k aa r b a n s 
दिनचर्या	d i n ch a r y aa
पुनर्सुधार	p u n a r s u dh aa r
चिन्तित	ch i n t i t 
विश्वव्यापी	v i sh v a v y aa p ii 
विपत्तियों	v i p a t t i y oo n
जुलियस	j u l i y a s
क्षितिज	k shh i t i j
कंपनियाँ	k a m p a n i y aa n
विश्वभर	v i sh v a bh a r 
जली	j a l ii
पाये	p aa y ei
धर्मनिरपेक्ष	dh a r m a n i r p ei k sh 
पोलियो	p oo l i y oo 
वंशानुगत	v a n sh aa n u g a t 
पावें	p aa v ei n
चैत्य	ch ai t y a
हस्ताक्षर	h a s t aa k shh a r 
निवासी	n i v aa s ii
कमाता	k a m aa t aa
बिक्रि	b i k r i
प्राप्ती	p r aa p t ii
रहेगी	r a h ei g ii
दूरीयों	d uu r i y oo n
सर्दियाँ	s a r d i y aa n
अभूतपूर्व	a bh uu t p uu r v 
साँको	s aa n k oo n
दिखती	d i kh t ii
दिखते	d i kh t ei
बाढ	b aa d:h 
बताते	b a t aa t ei
डम्पिंग	d: a m p i n g
सौम्यता	s au m y a t aa 
बताती	b a t aa t ii
सम्पर्कों	s a m p a r k oo n
त्योहर	t y oo h a r 
वैस्ले	v ai s l ei
क्लीनिक	k l ii n i k 
दिखाना	d i kh aa n aa
घिरा	gh i r aa
रिटायरमेंट	r i t: aa y a r m ei n t:
पन्ना	p a n n aa
लास्ट	l aa s t: 
अनुक्रम	a n u k r a m
छलांग	chh a l aa n g
अध्ययनों	a dh y a n oo n
चिन्हों	ch i n h oo n
मूलजी	m uu l j ii
रखा	r a kh aa
नहर	n a h a r
पुत्री	p u t r ii
नहा	n a h aa
खरीदें	kh a r ii d ei n
आभूषण	aa bh uu shh a n:
इंटरमिडिएट	i n t: a r m ii d: ii y ei t:
वसन्त	v a s a n t 
एकजुटता	ei k j u t: t aa 
विकिरणों	v i k i r i n: oo n
पूर्व	p uu r v 
क्लोरिन	k l oo r i n
ईसार	ii s aa r 
प्रतिस्थापित	p r a t a s th aa p i t 
उक्ति	u k t i
सही	s a h ii
डराने	d: a r aa n ei
स्वछंद	s v a ch chh a n d 
दिखायेगा	d i kh aa y ei g aa
सपना	s a p n aa
सुख	s u kh 
अन्वेषण	a n v a ei sh a n:
नकारा	n a k aa r aa
खरकरवावाले	kh a r k a r v aa v aa l ei
पूर्ण	p uu r n:
फिलॉसोफी	ph i l aa s aa ph ii
पँहुची	p a h u n ch ii
घसीटना	gh a s ii t: n aa 
सजीव	s a j ii v 
कैपिटल	k ai p i t: a l
झुलसा	jh u l s aa 
कपडे	k a p d ei
भौतिकी	bh au t i k i
गोपालदास	g oo p aa l d aa s 
क्षमतावान	k shh a m t aa v aa n
रक्षामंत्री	r a k shh aa m a n t ii
बाज	b aa j 
चौथा	ch au th aa
नसें	n a s ei n
कत्ल	k a t l
अत्याचारी	a t y aa ch aa r ii
किशोरावस्था	k i sh oo r aa v a s th aa
क्यूँ	k y uu
अयस्क	a y a s k 
समानरुप	s aa m aa n r uu p 
वर्ल्ड	v a r l d:
निमल	n a m i l
मटेरियल	m a t ei r i y a l
पीरा	p ii r aa
कानूनी	k aa n uu n ii
ब्राह्मणों	b r aa h m a n: oo n
जागती	j aa g t i
लैंप	l ai m p
प्रकाशीय	p r a k aa sh ii y a
छिपाने	chh i p aa n ei
जागते	j aa g t ei
सिफ़ारिश	s i ph aa r i sh 
मिलाया	m i l aa y aa
अभियंता	a bh i y a n t aa
संगम	s a n g a m
स्थानीयकरण	s th aa n ii y a k a r a n:
लटका	l a t: k aa 
कल्पलता	k a l p a l t aa
जमें	j a m ei n
असेम्बली	a s m ei b l ii
सतर्कता	s a t a r k t aa 
दिशा	d i sh aa
सतना	s a t n aa
लिमिटेड	l i m i t: ei d
सेवानिवृत्त	s ei v aa n i v rx i t
टांगना	t: aa n g n aa
बाघों	b aa gh oo n
रिडीयूज	r i d: ii y uu j
कंदों	k a n d oo n
संतान	s a n t aa n
लूँगा	l uu n g aa
लेख	l ei kh
एम्बेस्डर्स	ei m b ai s d: a r s
सिखाती	s i kh aa t ii
नमदुआदिन	n a m d u aa d i n
ब्राहमिन	b r aa h m i n
सिखाते	s i kh aa t ei
कसर	k a s a r 
प्राथमिकता	p r aa th a m i k t aa
जगा	j a g aa
अंतराल	a n t a r aa l
बछड़े	b a chh d ei
नैरोबी	n au r oo b ii
चॉदर	ch aa d a r 
जोर	j oo r 
कार्यशील	k aa r y a sh ii l
उद्धार	u d dh aa r 
संप्रदायों	s a m p r a d aa y oo n
मेंहैरिसबर्ग	m ei m ei r a s b a r a g 
चकमाः	ch a k m aa 
परिपूर्ण	p a r i p uu r n: 
सहारे	s a h aa r ei
अपराधी	a p r aa dh ii
लेस	l ei s
नागपुर	n aa g p u r 
षष्ठी	shh a shh t:h ii
पर्दे	p a r d ei
घरोंदे	gh a r oo n d ei 
बाँटा	b aa n t: t aa 
लाऊकारिया	l aa uu k aa r i y aa
मथू	m a th uu
जायंट	j aa y a n t: 
प्रदायिनी	p r a d aa y i n ii
तुर्की	t u r k ii
नालियों	n aa l i y oo n
दिवस	d i v a s 
समझा	s a m jh aa
पॉचवा	p a n ch v aa 
संकेतों	s a n k ei t oo n
सरना	s a r n aa
समीक्षक	s a m ii k shh a k
तृयोदशी	t rx i y oo d a sh ii
शौकबहुत	sh au k b a h u t
शरणार्थीयों	sh a r n aa r th i y oo n
बढ़ना	b a d:h n aa
गोपालराव	g oo p aa l r aa v
समुदाय	s a m u d aa y 
गढ्ढे	g a d:h d:h ei
प्रतियोगता	p r a t i y oo g a t aa
टॉक	t: aa k
चिड़िया	ch i d i y aa
सुनायी	s u n aa y ii
भूदान	bh uu d aa n
लड़ता	l a d t aa 
चिराग	ch i r aa g 
पूर्णतः	p uu rx n t a h 
चिराक	ch i r aa k 
लॉसन	l aa s a n
सौंन्दर्य	s au n d a r y 
जबकभी	j a b k a bh ii
पड़	p a d
संक्रमण	s a n k r a m a n:
पडा	p a d aa
कार्यकारी	k aa r y a k aa r ii
मोड़ती	m oo d t ii
इच्छाओं	i ch chh aa oo n
बतायेगें	b a t aa ei n g ei
सर्वाहारी	s a r v aa h aa r ii
लगभग	l a g bh a g
टोपे	t oo p ei
श्वसन	sh v a s a n
मेरेफुटबॉल	m ei r ei ph~ u t: b aa l
द्ष्ट	d shh t
एमआरव्यास	a m a r aa v ei s y 
बाजारों	b aa j aa r oo n
टॉस	t: aa s
सूर्य	s uu r y a
कहाई	k a h aa ii
ज़ीव्श	j ii v aa sh 
भावना	bh aa v n aa
महापुरुष	m a h aa p u r u sh
तरोताजा	t a r oo t aa j aa
हेमलेट्स	h ei m l ei t: s
पूर्णता	p uu r n t aa 
कहाँ	k a h aa n
कहाः	k a h aa
गणों	g a n: oo n
क्रिकेटिंग	k r i k ei t: i n g
टॉप	t: aa p
वोक्कालिगा	v k oo k l aa i g 
स्टीम	s t: ii m 
औरंगाबाद	au r a n g aa b aa d
तौला	t au l aa
नवीनता	n a v ii n t aa
मातरम	m aa t r a m
हावरक्राफ्ट	h aa v a r k r aa ph t: 
कामयाब	k aa m y aa b 
मांगते	m aa n g t ei 
पुनर्गठन	p u n a r g a t:h a n 
खूबसूरत	kh uu b s uu r a t
सेक्टर	s ei k t: a r 
दौड़ती	d au d t ii
नवीनतम	n a v ii n t a m
करोड़पति	k a r oo d p a t i
जुल्फिकार	j u l ph i k a r 
राजभवन	r aa j bh a v a n 
